Season,Week,Team,R,HR,RBI,SB,OBP,SLG,K,QS,W,SV,ERA,WHIP
2016,9,The Life Of Jaso,51,13,34,3,0.3528,0.4322,64,3,2,5,6.55,1.545
2016,10,Fantasy Pinball Wizard,28,14,31,1,0.3062,0.4872,46,4,3,1,4.326,1.243
2016,10,Dollar Dawgs,49,14,42,5,0.3119,0.4195,71,7,4,4,4.03,1.108
2016,10,Master Batters,40,8,25,8,0.3469,0.4075,65,4,3,9,4.438,1.219
2016,10,The Algorithm,35,12,48,5,0.3468,0.5037,85,7,7,5,3.059,1.23
2016,10,Sistema Peralta,34,9,27,3,0.2664,0.3491,45,6,3,0,3.394,1.423
2016,10,KC Royal Monarchs,36,10,33,5,0.3292,0.4448,73,5,3,3,4.026,1.237
2016,10,Just a Pretty Face,21,5,37,5,0.3492,0.3908,65,4,5,6,3.857,1.107
2016,10,OBP Kenobi,36,14,41,6,0.3267,0.4839,103,10,5,1,3.022,0.964
2016,10,Dingers Out For Harambe,38,11,38,7,0.3,0.4194,41,7,6,3,3.218,1.244
2016,10,Starting From  the Bottom,31,4,27,3,0.3474,0.3849,68,6,3,3,4.05,1.23
2016,10,Rolden Getriever,36,14,52,3,0.3421,0.4891,81,7,3,3,3.444,1.123
2016,10,The Life Of Jaso,41,15,38,4,0.364,0.5415,74,7,7,6,4.117,1.251
2016,11,Dollar Dawgs,51,16,48,3,0.3684,0.5088,63,7,5,3,2.802,1.104
2016,11,The Algorithm,32,12,34,2,0.316,0.4403,74,8,6,5,4.034,1.172
2016,11,KC Royal Monarchs,45,14,49,2,0.3829,0.5,66,5,7,4,3.817,1.209
2016,11,Fantasy Pinball Wizard,33,12,39,2,0.3333,0.4977,37,2,2,0,6.8,1.889
2016,11,OBP Kenobi,43,18,41,9,0.3659,0.5406,73,8,5,3,3.115,1.212
2016,11,Master Batters,27,6,18,8,0.2669,0.3384,57,6,2,7,3.235,1.147
2016,11,Starting From  the Bottom,46,16,46,11,0.3746,0.5812,49,7,5,0,3.839,1.225
2016,11,Sistema Peralta,44,8,36,5,0.3525,0.463,67,6,5,0,3.818,1.167
2016,11,The Life Of Jaso,40,11,33,5,0.3564,0.4492,80,6,7,2,4.959,1.555
2016,11,Just a Pretty Face,50,15,54,1,0.367,0.5563,85,8,6,5,2.217,0.913
2016,11,Rolden Getriever,44,9,39,4,0.3387,0.4393,102,8,4,0,4.711,1.248
2016,11,Dingers Out For Harambe,29,8,41,3,0.3203,0.4102,49,3,4,5,2.627,1.038
2016,12,KC Royal Monarchs,37,14,38,6,0.3245,0.4927,70,6,4,6,3.556,1.215
2016,12,Dollar Dawgs,41,19,48,4,0.3565,0.5839,63,6,5,3,5.082,1.447
2016,12,The Algorithm,43,9,43,0,0.3412,0.4836,62,6,5,1,5.094,1.458
2016,12,OBP Kenobi,40,11,43,5,0.3788,0.4819,66,4,2,8,4,1.302
2016,12,Fantasy Pinball Wizard,33,9,33,2,0.3359,0.4744,48,3,7,1,4.175,1.268
2016,12,Starting From  the Bottom,53,8,31,9,0.3634,0.439,52,4,2,4,5.324,1.324
2016,12,Master Batters,29,4,21,3,0.3125,0.2976,44,3,2,4,5.943,1.566
2016,12,The Life Of Jaso,51,19,52,2,0.383,0.568,60,5,2,10,3.815,1.288
2016,12,Sistema Peralta,45,14,43,1,0.3701,0.5437,66,9,4,0,3.947,1.306
2016,12,Rolden Getriever,40,15,47,3,0.3651,0.5111,76,5,4,0,4.753,1.337
2016,12,Just a Pretty Face,36,13,29,3,0.3109,0.4291,60,3,3,10,4.709,1.43
2016,12,Dingers Out For Harambe,39,12,44,3,0.36,0.5217,56,7,5,4,3.877,1.292
2016,13,Dollar Dawgs,66,17,58,4,0.4096,0.5866,86,5,6,2,4.448,1.368
2016,13,OBP Kenobi,52,11,35,7,0.3826,0.4268,77,4,4,4,3.407,1.416
2016,13,Starting From  the Bottom,35,5,35,6,0.3333,0.4387,70,5,5,0,5.355,1.55
2016,13,KC Royal Monarchs,36,9,44,6,0.3652,0.4423,63,4,6,7,4.701,1.343
2016,13,The Life Of Jaso,51,15,39,6,0.354,0.5258,83,6,4,5,2.987,1.302
2016,13,The Algorithm,41,14,60,2,0.3551,0.4982,81,6,5,1,3.012,1.054
2016,13,Rolden Getriever,54,15,40,5,0.3623,0.4966,78,6,6,0,4.918,1.394
2016,13,Fantasy Pinball Wizard,36,9,34,1,0.3591,0.4598,57,5,5,0,3.833,1.315
2016,13,Dingers Out For Harambe,47,12,43,7,0.3779,0.5072,42,5,3,1,3.262,1.53
2016,13,Master Batters,57,10,58,5,0.3922,0.5362,57,4,6,6,6.75,1.47
2016,13,Just a Pretty Face,65,18,66,7,0.368,0.5541,69,3,4,10,4.335,1.239
2016,13,Sistema Peralta,40,14,46,6,0.3581,0.509,72,5,5,0,4.25,1.347
2016,14,Starting From  the Bottom,48,13,43,3,0.3556,0.5122,56,4,3,0,4.821,1.161
2016,14,Dollar Dawgs,38,9,38,3,0.3374,0.4339,91,9,7,4,2.411,0.932
2016,14,OBP Kenobi,49,11,39,8,0.3412,0.4702,81,4,3,4,5.326,1.28
2016,14,The Life Of Jaso,48,16,44,4,0.3431,0.5185,70,6,7,5,3.517,1.276
2016,14,KC Royal Monarchs,50,11,42,7,0.3343,0.4291,82,7,7,6,2.689,1.145
2016,14,Rolden Getriever,36,10,27,9,0.328,0.4382,71,6,8,1,4.634,1.455
2016,14,The Algorithm,29,4,34,3,0.3596,0.3946,67,7,5,1,4.233,1.233
2016,14,Dingers Out For Harambe,49,16,49,7,0.36,0.5238,45,2,2,4,3.916,1.511
2016,14,Fantasy Pinball Wizard,35,10,33,2,0.3273,0.4471,45,3,6,1,4.471,1.414
2016,14,Just a Pretty Face,67,24,61,8,0.3982,0.6042,66,4,3,11,3.902,1.092
2016,14,Master Batters,45,13,53,5,0.3952,0.5633,49,1,3,5,6.02,1.541
2016,14,Sistema Peralta,34,13,38,6,0.3599,0.4784,55,5,1,0,4.648,1.512
2016,15,Dollar Dawgs,54,27,73,6,0.3481,0.5268,134,12,5,3,4.3,1.349
2016,15,The Life Of Jaso,50,15,48,5,0.3415,0.4266,109,12,11,4,2.553,0.997
2016,15,Rolden Getriever,54,16,51,10,0.3106,0.4156,95,12,6,0,2.15,1.032
2016,15,Starting From  the Bottom,54,17,50,5,0.3048,0.4571,84,10,2,0,3.734,1.319
2016,15,Dingers Out For Harambe,50,14,40,8,0.3014,0.4171,74,7,7,3,2.484,0.948
2016,15,OBP Kenobi,57,14,47,16,0.3466,0.4302,95,5,6,13,4.167,1.306
2016,15,Just a Pretty Face,52,16,66,9,0.3304,0.4395,116,8,7,15,2.309,0.987
2016,15,KC Royal Monarchs,54,10,51,17,0.3489,0.415,114,9,7,9,3.055,1.092
2016,15,Sistema Peralta,48,9,39,13,0.3107,0.375,88,9,9,0,5.516,1.435
2016,15,The Algorithm,46,19,56,5,0.2766,0.3985,92,9,12,6,4.292,1.318
2016,15,Master Batters,43,11,39,5,0.3233,0.3855,83,5,5,8,4.094,1.159
2016,15,Fantasy Pinball Wizard,52,12,38,1,0.3087,0.4171,76,9,8,0,3.094,1.146
2016,16,Rolden Getriever,36,10,26,6,0.268,0.3574,70,9,5,0,4.258,1.269
2016,16,Dollar Dawgs,44,16,45,6,0.3333,0.5455,48,5,2,0,4.241,1.476
2016,16,The Life Of Jaso,39,7,35,1,0.3442,0.3903,58,7,3,10,4.371,1.286
2016,16,Dingers Out For Harambe,32,13,35,3,0.3607,0.5495,54,6,6,6,3.471,1.1
2016,16,Starting From  the Bottom,34,6,28,5,0.2972,0.3664,51,6,5,0,4.803,1.341
2016,16,Just a Pretty Face,26,9,25,8,0.3367,0.4225,54,3,4,2,3.61,1.151
2016,16,OBP Kenobi,35,12,36,8,0.3214,0.4422,73,5,2,5,2.849,1.073
2016,16,Sistema Peralta,35,7,30,4,0.3466,0.4357,96,8,6,0,4.198,1.346
2016,16,KC Royal Monarchs,31,10,40,4,0.2935,0.3799,58,5,0,8,4.596,1.053
2016,16,Master Batters,30,12,31,3,0.3204,0.4058,53,5,5,5,3.479,1.454
2016,16,The Algorithm,41,12,41,4,0.3758,0.4945,90,4,4,7,4.358,1.193
2016,16,Fantasy Pinball Wizard,21,5,26,3,0.2605,0.3056,59,3,1,2,5.162,1.257
2016,17,Dollar Dawgs,39,17,45,1,0.3322,0.5644,83,6,4,4,5.305,1.526
2016,17,Dingers Out For Harambe,47,13,32,4,0.3662,0.5176,44,4,2,1,6.429,1.51
2016,17,Just a Pretty Face,41,14,39,3,0.3454,0.4908,91,8,6,7,3.158,1.121
2016,17,Rolden Getriever,34,11,32,5,0.2949,0.3732,66,7,3,3,3.074,1.054
2016,17,Sistema Peralta,43,11,45,7,0.3655,0.4824,72,6,2,0,4.517,1.369
2016,17,The Life Of Jaso,31,10,36,2,0.3223,0.428,55,8,6,5,2.577,0.914
2016,17,Master Batters,35,10,31,3,0.3274,0.4427,43,5,5,5,5.348,1.464
2016,17,Starting From  the Bottom,29,7,29,4,0.3192,0.3632,68,5,7,2,3.991,1.252
2016,17,Fantasy Pinball Wizard,34,6,27,2,0.3217,0.3686,54,3,3,1,3.88,1.15
2016,17,OBP Kenobi,40,8,36,13,0.3891,0.4722,80,6,6,3,3.938,1.3
2016,17,The Algorithm,37,9,34,0,0.3249,0.4351,83,4,3,2,5.183,1.353
2016,17,KC Royal Monarchs,43,16,45,11,0.35,0.517,84,6,4,9,3.48,1.067
2016,18,Just a Pretty Face,51,14,56,3,0.367,0.5693,63,7,2,8,2.686,1.147
2016,18,Dollar Dawgs,32,15,46,2,0.3311,0.5252,73,8,5,6,5.651,1.326
2016,18,Dingers Out For Harambe,38,14,39,9,0.324,0.4888,53,5,1,2,3.764,1.309
2016,18,Sistema Peralta,59,21,54,4,0.3816,0.619,71,6,5,0,5.013,1.481
2016,18,Rolden Getriever,40,7,30,3,0.3322,0.4037,67,7,5,3,4.556,1.235
2016,18,Master Batters,49,8,39,7,0.3844,0.4933,55,6,5,4,4.5,1.545
2016,18,The Life Of Jaso,34,11,46,10,0.3531,0.4308,67,5,7,2,3.527,1.212
2016,18,Fantasy Pinball Wizard,41,12,28,3,0.3579,0.4483,59,4,2,3,4.042,1.365
2016,18,Starting From  the Bottom,40,12,36,5,0.3553,0.5144,46,2,3,2,6.191,1.682
2016,18,The Algorithm,40,10,39,1,0.342,0.4516,53,7,4,1,4.865,1.432
2016,18,OBP Kenobi,42,12,41,6,0.3367,0.4588,64,6,4,6,3.392,1.025
2016,18,KC Royal Monarchs,39,9,46,9,0.3345,0.4662,63,4,6,6,3.738,1.231
2016,19,Dollar Dawgs,34,10,35,3,0.305,0.4269,79,7,4,6,3.462,1.253
2016,19,Sistema Peralta,40,10,38,3,0.3556,0.498,86,7,6,0,4.776,1.43
2016,19,Master Batters,56,16,47,6,0.3662,0.5421,56,2,3,3,8.199,1.791
2016,19,Just a Pretty Face,54,15,60,5,0.4087,0.5587,45,5,5,8,3.411,1.232
2016,19,Fantasy Pinball Wizard,40,15,35,2,0.3625,0.5714,64,3,4,3,3.878,1.16
2016,19,Dingers Out For Harambe,36,9,39,4,0.2979,0.4154,36,3,3,1,5.645,1.418
2016,19,The Algorithm,38,9,30,4,0.3194,0.388,68,8,6,4,2.268,1.056
2016,19,Rolden Getriever,43,18,45,7,0.3469,0.4875,96,8,8,0,3.759,1.282
2016,19,KC Royal Monarchs,51,21,62,8,0.3591,0.5709,64,5,5,6,3.689,1.062
2016,19,The Life Of Jaso,60,14,38,6,0.4139,0.5317,54,6,6,5,3.34,1.268
2016,19,OBP Kenobi,42,13,40,4,0.3106,0.4056,59,4,5,5,3.222,1.21
2016,19,Starting From  the Bottom,32,8,25,5,0.3606,0.4798,56,6,1,1,3.176,1.218
2016,20,Master Batters,41,15,48,8,0.3257,0.5088,53,6,5,3,2.798,1.166
2016,20,Dollar Dawgs,40,14,38,1,0.3487,0.4792,94,8,7,4,2.168,1.073
2016,20,Sistema Peralta,36,10,24,6,0.3237,0.428,80,8,7,0,4.482,1.3
2016,20,Fantasy Pinball Wizard,22,3,15,3,0.2952,0.3306,57,6,6,2,3.036,1.172
2016,20,Just a Pretty Face,56,20,61,2,0.3676,0.5543,76,7,5,5,3.543,1.1
2016,20,The Algorithm,42,10,35,5,0.3234,0.4307,67,4,4,1,5.078,1.583
2016,20,Dingers Out For Harambe,29,7,30,1,0.2891,0.4449,34,3,3,0,3.231,1.077
2016,20,KC Royal Monarchs,37,14,46,3,0.3291,0.458,47,5,4,9,2.487,1.224
2016,20,Rolden Getriever,40,12,34,6,0.309,0.4407,86,8,5,4,3.156,1.169
2016,20,OBP Kenobi,28,8,36,5,0.278,0.3665,63,4,3,6,6.282,1.485
2016,20,The Life Of Jaso,40,12,36,3,0.3879,0.5375,86,9,10,3,1.446,0.879
2016,20,Starting From  the Bottom,47,13,42,1,0.3278,0.4794,54,4,3,1,6.307,1.451
2016,21,#4 OBP Kenobi,81,22,70,8,0.3448,0.4689,112,11,10,9,3.814,1.186
2016,21,#1 Just a Pretty Face,86,20,70,7,0.3628,0.438,135,10,10,17,3.232,1.227
2016,21,#3 The Life Of Jaso,74,18,61,13,0.3385,0.4132,143,13,8,9,3.913,1.137
2016,21,#2 KC Royal Monarchs,80,27,95,12,0.3493,0.476,141,11,7,16,3.576,1.241
2016,21,#6 Dollar Dawgs,78,34,94,4,0.3379,0.4962,159,15,13,5,4.253,1.489
2016,21,#5 Rolden Getriever,85,25,83,14,0.3543,0.4868,146,14,11,6,3.972,1.171
2016,21,#8 Master Batters,69,14,64,12,0.3007,0.3918,95,8,7,8,5.4,1.625
2016,21,#7 The Algorithm,97,34,92,6,0.354,0.5223,158,9,7,8,3.831,1.284
2016,21,#10 Sistema Peralta,62,15,59,7,0.3136,0.3948,120,10,8,0,4.779,1.5
2016,21,#9 Dingers Out For Harambe,64,19,68,9,0.323,0.4306,65,8,4,4,6.078,1.636
2016,21,#12 Fantasy Pinball Wizard,53,10,41,3,0.2935,0.3384,90,7,4,5,3.416,1.114
2016,21,#11 Starting From  the Bottom,81,31,89,8,0.3218,0.4955,88,9,7,5,3.939,1.45
2016,22,#2 KC Royal Monarchs,61,12,60,8,0.301,0.3453,104,7,12,14,2.881,1.015
2016,22,#4 OBP Kenobi,57,20,60,12,0.3204,0.4009,105,10,4,5,5.018,1.301
2016,22,#1 Just a Pretty Face,81,23,63,7,0.3381,0.4628,141,14,8,13,3.692,1.09
2016,22,#3 The Life Of Jaso,83,27,85,14,0.3489,0.4661,133,13,10,2,3.663,1.26
2016,22,#7 The Algorithm,70,22,76,10,0.3339,0.4434,154,9,4,6,4.07,1.35
2016,22,#5 Rolden Getriever,92,32,97,5,0.3703,0.5359,126,11,11,7,4.62,1.36
2016,22,#9 Dingers Out For Harambe,65,16,64,14,0.3401,0.4363,87,6,6,5,3.566,1.325
2016,22,#6 Dollar Dawgs,80,28,93,10,0.3439,0.4867,163,11,7,10,5.086,1.491
2016,22,#11 Starting From  the Bottom,88,21,75,11,0.3678,0.5009,133,11,4,4,5.025,1.393
2016,22,#8 Master Batters,68,19,67,8,0.3094,0.4082,119,7,12,5,4.447,1.262
2016,22,#12 Fantasy Pinball Wizard,57,11,46,2,0.3139,0.3804,93,4,7,2,4.139,1.193
2016,22,#10 Sistema Peralta,79,16,66,12,0.3597,0.4395,113,6,6,0,4.35,1.45
2017,1,The Algorithm,38,11,29,8,0.3333,0.4031,83,4,3,5,5.579,1.364
2017,1,OBP Kenobi,52,11,45,5,0.3174,0.4332,52,5,1,2,1.558,0.827
2017,1,Syndergaardians of the Galaxy,33,9,39,3,0.3135,0.3489,70,3,4,2,4.416,1.318
2017,1,Rolden Getriever,44,10,34,2,0.3423,0.3885,66,5,4,4,4.8,1.427
2017,1,Dollar Dawgs,36,15,40,2,0.3269,0.4754,56,3,4,8,4.295,1.159
2017,1,KC Royal Monarchs,31,14,32,3,0.2713,0.3772,60,4,2,3,4.284,1.313
2017,1,The Life Of Jaso,33,6,26,13,0.3429,0.3792,105,11,13,1,3.086,1.097
2017,1,Freeman's Demons,38,10,34,1,0.3261,0.4211,54,3,2,3,4.378,1.196
2017,1,Sistema Peralta,37,9,34,9,0.3009,0.4,65,8,6,3,3.098,1.23
2017,1,Mookie Monsters,48,17,46,7,0.3384,0.5085,73,6,4,4,3.649,1.216
2017,1,Starting From  the Bottom,35,10,28,4,0.3472,0.477,65,6,6,0,3.91,1.222
2017,1,Dingers Out For Harambe,30,5,32,6,0.3209,0.439,58,7,2,5,3.625,1.222
2017,2,Syndergaardians of the Galaxy,36,7,37,5,0.306,0.3788,52,6,4,2,2.25,0.969
2017,2,The Algorithm,38,17,38,8,0.3611,0.5261,80,7,5,0,5.138,1.202
2017,2,OBP Kenobi,33,11,36,3,0.3298,0.4484,70,7,4,3,2.73,0.893
2017,2,Dollar Dawgs,42,9,36,3,0.3388,0.4432,84,4,5,12,2.804,1.188
2017,2,Rolden Getriever,28,9,32,4,0.3241,0.388,62,2,2,4,5.669,1.591
2017,2,The Life Of Jaso,31,6,25,7,0.3213,0.3485,76,5,1,0,4.581,1.495
2017,2,KC Royal Monarchs,28,11,40,3,0.3176,0.4046,65,6,9,4,2.271,1.121
2017,2,Sistema Peralta,40,7,24,11,0.3312,0.3978,73,9,7,2,3.732,1.256
2017,2,Freeman's Demons,43,15,43,3,0.3569,0.5193,53,4,2,2,3.746,1.179
2017,2,Starting From  the Bottom,37,9,32,1,0.3177,0.4303,81,7,4,0,4.034,1.46
2017,2,Mookie Monsters,41,10,39,5,0.3877,0.4858,74,10,3,6,2.988,1.233
2017,2,Dingers Out For Harambe,31,9,31,4,0.3281,0.4576,41,4,2,3,3.831,1.297
2017,3,The Algorithm,48,10,30,2,0.3603,0.4319,76,6,5,2,3.996,1.291
2017,3,Dollar Dawgs,37,13,43,5,0.351,0.4737,81,7,7,7,3.361,1.253
2017,3,The Life Of Jaso,36,9,35,7,0.3552,0.4386,85,8,5,2,3.661,1.18
2017,3,Syndergaardians of the Galaxy,30,6,28,4,0.3436,0.3906,67,7,6,1,3.547,1.081
2017,3,Sistema Peralta,38,12,34,4,0.3431,0.4505,69,4,3,2,5.835,1.627
2017,3,OBP Kenobi,41,16,49,4,0.3584,0.5352,69,4,2,6,2.91,1.15
2017,3,Starting From  the Bottom,41,12,37,5,0.3141,0.4495,70,8,6,1,2.945,1.295
2017,3,Rolden Getriever,34,7,28,6,0.3289,0.4037,65,6,3,4,2.849,1.142
2017,3,Dingers Out For Harambe,34,14,50,11,0.299,0.4317,59,6,5,4,3.105,1.11
2017,3,KC Royal Monarchs,31,8,21,2,0.2981,0.3671,61,5,4,9,3.78,1.185
2017,3,Mookie Monsters,44,13,53,6,0.3344,0.4982,67,7,6,4,3.533,1.178
2017,3,Freeman's Demons,25,6,32,3,0.289,0.3623,52,3,1,4,5.324,1.415
2017,4,The Life Of Jaso,38,10,39,7,0.3088,0.4167,90,6,6,1,3.946,1.419
2017,4,The Algorithm,44,12,41,3,0.3259,0.4205,62,4,2,4,3.944,1.298
2017,4,Dollar Dawgs,37,9,31,4,0.3203,0.3545,52,3,5,5,4.599,1.385
2017,4,Sistema Peralta,42,13,41,6,0.3429,0.498,78,10,8,2,3.625,1.272
2017,4,Syndergaardians of the Galaxy,28,8,32,4,0.3105,0.3655,59,6,1,0,4.194,1.485
2017,4,Starting From  the Bottom,59,22,64,4,0.4103,0.6494,54,3,2,0,5.878,1.408
2017,4,OBP Kenobi,41,12,41,5,0.3356,0.4944,47,6,2,2,2.356,0.926
2017,4,Dingers Out For Harambe,36,11,49,2,0.3463,0.5289,35,5,2,4,2.869,0.994
2017,4,Rolden Getriever,43,8,40,8,0.3515,0.4769,78,5,6,1,3.185,1.4
2017,4,Mookie Monsters,46,13,43,9,0.4077,0.5742,77,4,4,3,5.299,1.318
2017,4,KC Royal Monarchs,45,9,33,3,0.3926,0.5234,58,4,3,8,3.61,1.221
2017,4,Freeman's Demons,32,6,34,7,0.3523,0.4008,53,2,3,7,4.969,1.509
2017,5,The Algorithm,27,8,35,4,0.2917,0.3605,91,8,3,4,3.024,1.068
2017,5,Sistema Peralta,49,14,46,8,0.3913,0.5382,69,5,4,1,3.911,1.192
2017,5,Starting From  the Bottom,51,12,44,3,0.3788,0.5155,81,7,5,1,4.247,1.315
2017,5,The Life Of Jaso,34,11,37,4,0.3885,0.5021,84,3,5,1,5.559,1.513
2017,5,Dingers Out For Harambe,19,3,22,2,0.2697,0.2769,45,4,5,2,3.6,1.24
2017,5,Dollar Dawgs,32,8,26,2,0.2947,0.3309,62,5,4,3,2.957,1.443
2017,5,Mookie Monsters,46,10,36,6,0.3676,0.4764,66,5,6,5,3.16,1.309
2017,5,Syndergaardians of the Galaxy,41,10,43,4,0.3535,0.4449,41,4,4,0,6.333,1.519
2017,5,Freeman's Demons,44,10,38,11,0.3805,0.4784,24,1,1,0,3.713,1.2
2017,5,OBP Kenobi,38,10,35,5,0.3399,0.4133,53,2,6,5,3.504,1.328
2017,5,KC Royal Monarchs,46,13,48,3,0.3244,0.4818,61,5,3,7,4.562,1.548
2017,5,Rolden Getriever,30,9,34,2,0.3355,0.424,61,8,5,4,4.426,1.34
